# p31mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p31_minus1v.bits, base {0 1 2 3 12}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p31mv_majority.
734	61.841	947	0 2
735	78.621	947	
736	103.073	947	0 2
737	80.091	947	0 2
738	12.407	947	0 2
739	86.498	947	0 2
740	17.351	947	0 2
741	87.860	947	0 2
742	71.925	947	0 2
743	66.458	947	0 2
744	171.790	947	0 2
745	99.616	947	0 2
746	95.121	947	0 2
747	76.612	947	0 2
748	131.208	947	
749	138.783	947	
750	24.510	947	0 2
751	161.058	947	0 2
752	54.778	947	
753	71.485	947	0 2
754	102.501	947	0 2
755	77.800	947	0 2
756	128.636	947	0 2
757	145.329	947	0 2
758	104.410	947	0 2
759	65.273	947	0 2
760	125.067	947	
761	119.257	947	0 2
762	201.133	947	0 2
763	37.662	947	0 2
764	174.238	947	0 2
765	101.806	947	0 2
766	129.033	947	0 2
767	189.815	947	0 2
768	51.756	947	0 2
769	154.670	947	0 2
770	84.870	947	0 2
771	138.718	947	0 2
772	79.602	947	0 2
773	139.918	947	0 2
774	145.421	947	0 2
775	76.828	947	0 2
776	109.387	947	
777	208.625	947	0 2
778	117.636	947	0 2
779	176.864	947	0 2
780	146.114	947	0 2
781	190.763	947	0 2
782	153.502	947	
783	37.844	947	0 2
784	40.916	947	0 2
785	141.141	947	0 2
786	84.045	947	0 2
787	165.348	947	0 2
788	53.182	947	0 2
789	135.247	947	0 2
790	58.711	947	0 2
791	53.758	947	0 2
792	113.597	947	0 2
793	102.014	947	0 2
794	112.850	947	0 2
795	46.811	947	0 2
796	59.095	947	0 2
797	162.476	947	0 2
798	58.835	947	0 2
799	48.036	947	0 2
800	110.850	947	0 2
801	151.395	947	
802	84.737	947	0 2
803	113.234	947	0 2
804	64.180	947	0 2
805	87.494	947	0 2
806	31.520	947	0 2
807	72.459	947	0 2
808	51.091	947	
809	109.503	947	0 2
810	194.212	947	0 2
811	73.256	947	0 2
812	84.727	947	0 2
813	134.823	947	0 2
814	157.477	947	0 2
815	34.552	947	0 2
816	51.985	947	0 2
817	197.167	947	0 2
818	24.834	947	0 2
819	100.113	947	0 2
820	198.526	947	0 2
821	124.374	947	0 2
822	75.779	947	0 2
823	108.017	947	0 2
824	73.320	947	0 2
825	145.164	947	0 2
826	74.004	947	0 2
827	242.314	947	0 2
828	207.202	947	0 2
829	142.400	947	0 2
830	64.732	947	0 2
831	177.996	947	0 2
832	112.513	947	0 2
833	17.981	947	0 2
834	34.055	947	0 2
835	51.363	947	0 2
836	84.493	947	0 2
837	100.550	947	0 2
838	75.832	947	0 2
839	87.104	947	0 2
840	36.004	947	
841	47.308	947	0 2
842	106.671	947	0 2
843	104.738	947	0 2
844	45.971	947	0 2
845	150.818	947	0 2
846	113.204	947	0 2
847	152.059	947	0 2
848	189.664	947	0 2
849	47.250	947	0 2
850	77.782	947	0 2
851	126.440	947	0 2
852	151.832	947	0 2
